	6.44901e-05	5.75627e-05	7.96642e-05	8.90656e-05	8.08187e-05	9.23643e-05	9.0385e-05	0.000111167	0.000100281	0.000113476	0.000131949	0.000126506	0.00014234	0.000146793	0.000172523	0.000175657	0.000188522	0.000177966	0.000172853	0.000168895	0.000146958	0.000138217	0.000126836	0.000101931	9.23643e-05	7.81798e-05	7.93343e-05
	5.70679e-05	6.23459e-05	6.74589e-05	8.49421e-05	9.63228e-05	8.49421e-05	0.000104075	0.000122713	0.000135413	0.000126836	0.000150257	0.000160318	0.0001684	0.000197759	0.000208974	0.0002446	0.000228767	0.000221509	0.000225633	0.00019479	0.000170214	0.000144979	0.000148278	0.000103085	0.000101106	8.72513e-05	7.25719e-05
	8.13135e-05	6.08615e-05	8.18084e-05	9.46734e-05	9.17045e-05	0.00010226	0.000111002	0.000126671	0.00015471	0.000156689	0.000157349	0.000198748	0.000228272	0.000240147	0.000267362	0.00027132	0.000269011	0.000242621	0.000254497	0.00021986	0.000195284	0.000160813	0.000141845	0.000124857	0.000100941	0.000100116	9.61578e-05
	7.93343e-05	7.52109e-05	9.0385e-05	0.000106714	0.000106549	0.000138711	0.00012931	0.000160648	0.000160648	0.000185223	0.000217881	0.000240312	0.000287814	0.000315688	0.000352634	0.000384301	0.000411846	0.000368797	0.000326739	0.000274619	0.000217221	0.000178461	0.000154875	0.000136567	0.000119579	9.84669e-05	0.00010259
	7.57057e-05	0.000102755	9.00552e-05	9.5663e-05	0.000139371	0.000131784	0.000158504	0.000184069	0.000214417	0.000239652	0.000270825	0.000317667	0.000387105	0.000463141	0.000536537	0.000588163	0.00056771	0.000509818	0.000395847	0.000337459	0.00027198	0.000227942	0.00018143	0.000142505	0.000116445	0.000111827	9.76422e-05
	8.85707e-05	9.78072e-05	0.000111827	0.000120898	0.000157844	0.000173513	0.000203531	0.000234704	0.000261919	0.000325254	0.000379683	0.000462811	0.000585853	0.000752274	0.000924962	0.000973454	0.00089247	0.000703453	0.000532744	0.000436586	0.00030975	0.000247734	0.000192151	0.000163617	0.000140856	0.000121063	0.000107703
	9.38487e-05	0.000118919	0.000124857	0.000139206	0.000171369	0.000201222	0.000248559	0.000295566	0.00036088	0.000418938	0.000586018	0.000799446	0.00108017	0.00139338	0.00154974	0.00161176	0.00137573	0.00112816	0.000798126	0.00054264	0.000382982	0.000280886	0.000203696	0.00018143	0.000153061	0.000129805	0.000107044
	0.000124032	0.000127496	0.000154875	0.000172688	0.000209634	0.000268516	0.000321955	0.000387765	0.000490685	0.000649684	0.000939477	0.0014201	0.00180869	0.0026144	0.0030185	0.00273002	0.00249961	0.00166487	0.00121377	0.000727039	0.000485572	0.000329213	0.000237178	0.000187038	0.000167245	0.000124857	0.000112157
	0.00012799	0.000129475	0.000176977	0.000228767	0.000256806	0.000302988	0.000420093	0.000521033	0.00068399	0.00102541	0.00156343	0.00253837	0.00365664	0.00463702	0.00570811	0.005083	0.0041841	0.00271172	0.0015504	0.000964217	0.000601192	0.000380013	0.000282371	0.000225303	0.000191491	0.000167575	0.000130629
	0.00018176	0.000171204	0.000221839	0.000261259	0.000324265	0.000395517	0.000496293	0.00069735	0.00102013	0.00163567	0.00266158	0.00415375	0.00637577	0.0088452	0.00911157	0.00835039	0.00566523	0.00381992	0.00213856	0.0012202	0.000665188	0.000472872	0.000316183	0.000243776	0.000209964	0.000177471	0.000160318
